id,disease_id,reference_id,created_at,updated_at
2204,19,8076,2021-04-27 13:21:07.756305,2021-04-27 13:21:07.756305
2205,699,8078,2021-04-27 13:21:10.087687,2021-04-27 13:21:10.087687
2206,428,8082,2021-04-27 13:21:20.449458,2021-04-27 13:21:20.449458
2207,682,6025,2021-04-27 13:21:23.665346,2021-04-27 13:21:23.665346
2208,413,8084,2021-04-27 13:21:24.068450,2021-04-27 13:21:24.068450
2209,466,8085,2021-04-27 13:21:26.502491,2021-04-27 13:21:26.502491
2210,466,8067,2021-04-27 13:21:26.625407,2021-04-27 13:21:26.625407
2211,511,8097,2021-04-27 13:21:36.097371,2021-04-27 13:21:36.097371
2212,14,8101,2021-04-27 13:21:36.440947,2021-04-27 13:21:36.440947
2213,15,8102,2021-04-27 13:21:41.257815,2021-04-27 13:21:41.257815
2214,166,8103,2021-04-27 13:21:42.905656,2021-04-27 13:21:42.905656
2215,247,8104,2021-04-27 13:21:44.300739,2021-04-27 13:21:44.300739
2216,341,8106,2021-04-27 13:21:50.402150,2021-04-27 13:21:50.402150
2217,218,8107,2021-04-27 13:21:54.129796,2021-04-27 13:21:54.129796
2218,99,8108,2021-04-27 13:21:57.132865,2021-04-27 13:21:57.132865
2219,481,8109,2021-04-27 13:22:12.842268,2021-04-27 13:22:12.842268
2220,337,4678,2021-04-27 13:22:18.863481,2021-04-27 13:22:18.863481
2221,70,8110,2021-04-27 13:22:20.539525,2021-04-27 13:22:20.539525
2222,133,8113,2021-04-27 13:22:37.372703,2021-04-27 13:22:37.372703
2223,46,8114,2021-04-27 13:22:43.341267,2021-04-27 13:22:43.341267
2224,692,8115,2021-04-27 13:22:48.317784,2021-04-27 13:22:48.317784
2225,46,8116,2021-04-27 13:22:55.464975,2021-04-27 13:22:55.464975
2226,72,8117,2021-04-27 13:22:55.635509,2021-04-27 13:22:55.635509
2227,466,8096,2021-04-27 13:22:56.981172,2021-04-27 13:22:56.981172
2228,677,8118,2021-04-27 13:23:02.346943,2021-04-27 13:23:02.346943
2229,677,8037,2021-04-27 13:23:18.957362,2021-04-27 13:23:18.957362
2230,677,8119,2021-04-27 13:23:19.058823,2021-04-27 13:23:19.058823
2231,692,8120,2021-04-27 13:23:19.299673,2021-04-27 13:23:19.299673
2232,395,8123,2021-04-27 13:23:24.454698,2021-04-27 13:23:24.454698
2233,466,8042,2021-04-27 13:23:25.639701,2021-04-27 13:23:25.639701
2234,66,7447,2021-04-27 13:23:49.434285,2021-04-27 13:23:49.434285
2235,677,8126,2021-04-27 13:23:51.818682,2021-04-27 13:23:51.818682
2236,699,8127,2021-04-27 13:23:52.094066,2021-04-27 13:23:52.094066
2237,466,8128,2021-04-27 13:23:54.601201,2021-04-27 13:23:54.601201
2238,466,8129,2021-04-27 13:23:54.713817,2021-04-27 13:23:54.713817
2239,502,2184,2021-04-27 13:23:55.086901,2021-04-27 13:23:55.086901
2240,683,8130,2021-04-27 13:24:00.460801,2021-04-27 13:24:00.460801
2241,46,8131,2021-04-27 13:24:00.901773,2021-04-27 13:24:00.901773
2242,692,8132,2021-04-27 13:24:02.755391,2021-04-27 13:24:02.755391
2243,692,8133,2021-04-27 13:24:02.853452,2021-04-27 13:24:02.853452
2244,827,8137,2021-04-27 13:24:19.111007,2021-04-27 13:24:19.111007
2245,204,8138,2021-04-27 13:24:24.622645,2021-04-27 13:24:24.622645
2246,100,8139,2021-04-27 13:24:25.811059,2021-04-27 13:24:25.811059
2247,677,8140,2021-04-27 13:24:31.091771,2021-04-27 13:24:31.091771
2248,692,8151,2021-04-27 13:24:32.064595,2021-04-27 13:24:32.064595
2249,352,8154,2021-04-27 13:24:36.289825,2021-04-27 13:24:36.289825
2250,428,8158,2021-04-27 13:24:40.836712,2021-04-27 13:24:40.836712
2251,682,8159,2021-04-27 13:24:41.979583,2021-04-27 13:24:41.979583
2252,466,8162,2021-04-27 13:24:43.932446,2021-04-27 13:24:43.932446
2253,480,8164,2021-04-27 13:24:46.109072,2021-04-27 13:24:46.109072
2254,855,8165,2021-04-27 13:24:46.260479,2021-04-27 13:24:46.260479
2255,502,8166,2021-04-27 13:24:46.660011,2021-04-27 13:24:46.660011
2256,511,8167,2021-04-27 13:24:46.831924,2021-04-27 13:24:46.831924
2257,877,8168,2021-04-27 13:24:47.330950,2021-04-27 13:24:47.330950
2258,14,8169,2021-04-27 13:24:47.496682,2021-04-27 13:24:47.496682
2259,241,8170,2021-04-27 13:24:49.242774,2021-04-27 13:24:49.242774
2260,237,8171,2021-04-27 13:24:51.483628,2021-04-27 13:24:51.483628
2261,157,8172,2021-04-27 13:24:52.470621,2021-04-27 13:24:52.470621
2262,481,8173,2021-04-27 13:25:05.607945,2021-04-27 13:25:05.607945
2263,683,8174,2021-04-27 13:25:16.715880,2021-04-27 13:25:16.715880
2264,66,8136,2021-04-27 13:25:18.326060,2021-04-27 13:25:18.326060
2265,911,8177,2021-04-27 13:25:21.748648,2021-04-27 13:25:21.748648
2266,204,8178,2021-04-27 13:25:21.979668,2021-04-27 13:25:21.979668
2267,677,8182,2021-04-27 13:25:26.874387,2021-04-27 13:25:26.874387
2268,692,8194,2021-04-27 13:25:27.787125,2021-04-27 13:25:27.787125
2269,428,8207,2021-04-27 13:25:38.038835,2021-04-27 13:25:38.038835
2270,682,8208,2021-04-27 13:25:38.517171,2021-04-27 13:25:38.517171
2271,312,8211,2021-04-27 13:25:38.970956,2021-04-27 13:25:38.970956
2272,910,8177,2021-04-27 13:25:39.581491,2021-04-27 13:25:39.581491
2273,306,8212,2021-04-27 13:25:54.234899,2021-04-27 13:25:54.234899
2274,683,951,2021-04-27 13:25:58.506564,2021-04-27 13:25:58.506564
2275,677,7189,2021-04-27 13:26:00.259201,2021-04-27 13:26:00.259201
2276,677,489,2021-04-27 13:26:00.483300,2021-04-27 13:26:00.483300
2277,699,8215,2021-04-27 13:26:01.330453,2021-04-27 13:26:01.330453
2278,514,8216,2021-04-27 13:26:08.740538,2021-04-27 13:26:08.740538
2279,90,8218,2021-04-27 13:26:09.168463,2021-04-27 13:26:09.168463
2280,111,8220,2021-04-27 13:26:09.927055,2021-04-27 13:26:09.927055
2281,110,7427,2021-04-27 13:26:10.224266,2021-04-27 13:26:10.224266
2282,487,7410,2021-04-27 13:26:11.145537,2021-04-27 13:26:11.145537
2283,90,8219,2021-04-27 13:26:14.604239,2021-04-27 13:26:14.604239
2284,111,8223,2021-04-27 13:26:15.361373,2021-04-27 13:26:15.361373
2285,110,8226,2021-04-27 13:26:15.590688,2021-04-27 13:26:15.590688
2286,466,6335,2021-04-27 13:26:19.557635,2021-04-27 13:26:19.557635
2287,46,8232,2021-04-27 13:26:21.501592,2021-04-27 13:26:21.501592
2288,514,8233,2021-04-27 13:26:28.073836,2021-04-27 13:26:28.073836
2289,39,8234,2021-04-27 13:26:33.994301,2021-04-27 13:26:33.994301
2290,140,7592,2021-04-27 13:26:34.197858,2021-04-27 13:26:34.197858
2291,118,8235,2021-04-27 13:26:34.475124,2021-04-27 13:26:34.475124
2292,306,8236,2021-04-27 13:26:36.135483,2021-04-27 13:26:36.135483
2293,511,8238,2021-04-27 13:26:40.046200,2021-04-27 13:26:40.046200
2294,692,8239,2021-04-27 13:26:42.754944,2021-04-27 13:26:42.754944
2295,677,8241,2021-04-27 13:26:50.659911,2021-04-27 13:26:50.659911
2296,466,8242,2021-04-27 13:26:51.994144,2021-04-27 13:26:51.994144
2297,466,8243,2021-04-27 13:26:59.323286,2021-04-27 13:26:59.323286
2298,369,8244,2021-04-27 13:27:00.956693,2021-04-27 13:27:00.956693
2299,237,8245,2021-04-27 13:27:01.175890,2021-04-27 13:27:01.175890
2300,237,8247,2021-04-27 13:27:01.312628,2021-04-27 13:27:01.312628
2301,802,8249,2021-04-27 13:27:03.583371,2021-04-27 13:27:03.583371
2302,802,8250,2021-04-27 13:27:03.665639,2021-04-27 13:27:03.665639
2303,7,8251,2021-04-27 13:27:03.879159,2021-04-27 13:27:03.879159
2304,397,8253,2021-04-27 13:27:09.144469,2021-04-27 13:27:09.144469
2305,466,8254,2021-04-27 13:27:09.259028,2021-04-27 13:27:09.259028
2306,19,8255,2021-04-27 13:27:17.010093,2021-04-27 13:27:17.010093
2307,140,8257,2021-04-27 13:27:22.252846,2021-04-27 13:27:22.252846
2308,39,8258,2021-04-27 13:27:26.058897,2021-04-27 13:27:26.058897
2309,204,8259,2021-04-27 13:27:26.629862,2021-04-27 13:27:26.629862
2310,699,8261,2021-04-27 13:27:29.765359,2021-04-27 13:27:29.765359
2311,683,8262,2021-04-27 13:27:33.699898,2021-04-27 13:27:33.699898
2312,66,8264,2021-04-27 13:27:34.327525,2021-04-27 13:27:34.327525
2313,141,8265,2021-04-27 13:27:35.447584,2021-04-27 13:27:35.447584
2314,312,8266,2021-04-27 13:27:39.535896,2021-04-27 13:27:39.535896
2315,466,6377,2021-04-27 13:27:39.616930,2021-04-27 13:27:39.616930
2316,466,8269,2021-04-27 13:27:40.214492,2021-04-27 13:27:40.214492
2317,480,8304,2021-04-27 13:27:41.540101,2021-04-27 13:27:41.540101
2318,166,8305,2021-04-27 13:27:42.831969,2021-04-27 13:27:42.831969
2319,140,6770,2021-04-27 13:27:44.282442,2021-04-27 13:27:44.282442
2320,259,8306,2021-04-27 13:27:46.708655,2021-04-27 13:27:46.708655
2321,53,8308,2021-04-27 13:27:47.224872,2021-04-27 13:27:47.224872
2322,152,8309,2021-04-27 13:27:47.543121,2021-04-27 13:27:47.543121
2323,190,8310,2021-04-27 13:27:48.169593,2021-04-27 13:27:48.169593
2324,46,8311,2021-04-27 13:27:51.616739,2021-04-27 13:27:51.616739
2325,66,8312,2021-04-27 13:27:53.369892,2021-04-27 13:27:53.369892
2326,333,8319,2021-04-27 13:27:55.802960,2021-04-27 13:27:55.802960
2327,95,7375,2021-04-27 13:27:56.974314,2021-04-27 13:27:56.974314
2328,685,8000,2021-04-27 13:27:57.675505,2021-04-27 13:27:57.675505
2329,685,8323,2021-04-27 13:27:57.797812,2021-04-27 13:27:57.797812
2330,141,8326,2021-04-27 13:27:58.274597,2021-04-27 13:27:58.274597
2331,677,6481,2021-04-27 13:28:02.049101,2021-04-27 13:28:02.049101
2332,699,6463,2021-04-27 13:28:02.436847,2021-04-27 13:28:02.436847
2333,395,8331,2021-04-27 13:28:07.166184,2021-04-27 13:28:07.166184
2334,466,8332,2021-04-27 13:28:07.771260,2021-04-27 13:28:07.771260
2335,466,8335,2021-04-27 13:28:08.061889,2021-04-27 13:28:08.061889
2336,480,8340,2021-04-27 13:28:09.042879,2021-04-27 13:28:09.042879
2337,855,8341,2021-04-27 13:28:09.167872,2021-04-27 13:28:09.167872
2338,14,8342,2021-04-27 13:28:09.714560,2021-04-27 13:28:09.714560
2339,15,8343,2021-04-27 13:28:10.498801,2021-04-27 13:28:10.498801
2340,39,8344,2021-04-27 13:28:13.180997,2021-04-27 13:28:13.180997
2341,227,6471,2021-04-27 13:28:13.854988,2021-04-27 13:28:13.854988
2342,204,8345,2021-04-27 13:28:23.603568,2021-04-27 13:28:23.603568
2343,683,8346,2021-04-27 13:28:27.893854,2021-04-27 13:28:27.893854
2344,333,3013,2021-04-27 13:28:37.426446,2021-04-27 13:28:37.426446
2345,204,8260,2021-04-27 13:28:45.285504,2021-04-27 13:28:45.285504
2346,213,3027,2021-04-27 13:28:45.591033,2021-04-27 13:28:45.591033
2347,464,8350,2021-04-27 13:28:46.674336,2021-04-27 13:28:46.674336
2348,677,8351,2021-04-27 13:28:48.951429,2021-04-27 13:28:48.951429
2349,19,8365,2021-04-27 13:28:49.876077,2021-04-27 13:28:49.876077
2350,699,8367,2021-04-27 13:28:50.672153,2021-04-27 13:28:50.672153
2351,397,3034,2021-04-27 13:29:05.761122,2021-04-27 13:29:05.761122
2352,682,8347,2021-04-27 13:29:06.141539,2021-04-27 13:29:06.141539
2353,682,8374,2021-04-27 13:29:06.255227,2021-04-27 13:29:06.255227
2354,413,8375,2021-04-27 13:29:10.241754,2021-04-27 13:29:10.241754
2355,466,4386,2021-04-27 13:29:10.984194,2021-04-27 13:29:10.984194
2356,480,8377,2021-04-27 13:29:11.870076,2021-04-27 13:29:11.870076
2357,511,8378,2021-04-27 13:29:12.799820,2021-04-27 13:29:12.799820
2358,256,8380,2021-04-27 13:29:14.362965,2021-04-27 13:29:14.362965
2359,403,8381,2021-04-27 13:29:17.543562,2021-04-27 13:29:17.543562
2360,403,8383,2021-04-27 13:29:18.043336,2021-04-27 13:29:18.043336
2361,237,8389,2021-04-27 13:29:19.976455,2021-04-27 13:29:19.976455
2362,39,8390,2021-04-27 13:29:24.006332,2021-04-27 13:29:24.006332
2363,140,8417,2021-04-27 13:29:28.292329,2021-04-27 13:29:28.292329
2364,86,8418,2021-04-27 13:29:28.501760,2021-04-27 13:29:28.501760
2365,869,8419,2021-04-27 13:29:45.776888,2021-04-27 13:29:45.776888
2366,306,8420,2021-04-27 13:29:53.652018,2021-04-27 13:29:53.652018
2367,152,8421,2021-04-27 13:29:59.372932,2021-04-27 13:29:59.372932
2368,361,8422,2021-04-27 13:30:11.057295,2021-04-27 13:30:11.057295
2369,204,7323,2021-04-27 13:30:13.045247,2021-04-27 13:30:13.045247
2370,677,8424,2021-04-27 13:30:13.713495,2021-04-27 13:30:13.713495
2371,282,8425,2021-04-27 13:30:13.978539,2021-04-27 13:30:13.978539
2372,247,8426,2021-04-27 13:30:15.953293,2021-04-27 13:30:15.953293
2373,283,8428,2021-04-27 13:30:16.687655,2021-04-27 13:30:16.687655
2374,283,8429,2021-04-27 13:30:16.771824,2021-04-27 13:30:16.771824
2375,283,132,2021-04-27 13:30:16.853902,2021-04-27 13:30:16.853902
2376,869,4667,2021-04-27 13:30:17.957668,2021-04-27 13:30:17.957668
2377,237,8430,2021-04-27 13:30:24.007140,2021-04-27 13:30:24.007140
2378,869,8431,2021-04-27 13:30:29.394182,2021-04-27 13:30:29.394182
2379,66,8432,2021-04-27 13:30:29.956299,2021-04-27 13:30:29.956299
2380,141,8433,2021-04-27 13:30:30.255088,2021-04-27 13:30:30.255088
2381,692,8434,2021-04-27 13:30:30.812137,2021-04-27 13:30:30.812137
2382,91,8439,2021-04-27 13:30:36.013747,2021-04-27 13:30:36.013747
2383,141,8440,2021-04-27 13:30:39.320371,2021-04-27 13:30:39.320371
2384,466,8441,2021-04-27 13:30:45.900754,2021-04-27 13:30:45.900754
2385,14,8442,2021-04-27 13:30:49.075834,2021-04-27 13:30:49.075834
2386,683,8446,2021-04-27 13:30:52.647504,2021-04-27 13:30:52.647504
2387,692,8447,2021-04-27 13:30:54.261448,2021-04-27 13:30:54.261448
2388,19,8448,2021-04-27 13:30:54.383266,2021-04-27 13:30:54.383266
2389,481,8449,2021-04-27 13:30:57.310883,2021-04-27 13:30:57.310883
2390,66,8450,2021-04-27 13:30:59.578100,2021-04-27 13:30:59.578100
2391,19,8451,2021-04-27 13:31:02.448463,2021-04-27 13:31:02.448463
2392,699,8450,2021-04-27 13:31:02.703740,2021-04-27 13:31:02.703740
2393,869,8452,2021-04-27 13:31:08.008147,2021-04-27 13:31:08.008147
2394,86,3576,2021-04-27 13:31:22.922591,2021-04-27 13:31:22.922591
2395,369,8453,2021-04-27 13:31:30.193341,2021-04-27 13:31:30.193341
2396,100,8454,2021-04-27 13:31:32.535669,2021-04-27 13:31:32.535669
2397,100,8456,2021-04-27 13:31:32.680108,2021-04-27 13:31:32.680108
2398,100,8457,2021-04-27 13:31:33.000347,2021-04-27 13:31:33.000347
2399,100,8469,2021-04-27 13:31:33.343090,2021-04-27 13:31:33.343090
2400,466,8477,2021-04-27 13:31:34.491439,2021-04-27 13:31:34.491439
2401,72,8478,2021-04-27 13:31:36.367025,2021-04-27 13:31:36.367025
2402,100,8479,2021-04-27 13:31:36.990631,2021-04-27 13:31:36.990631
2403,100,132,2021-04-27 13:31:37.287991,2021-04-27 13:31:37.287991
2404,100,8521,2021-04-27 13:31:38.707892,2021-04-27 13:31:38.707892
2405,100,8524,2021-04-27 13:31:38.864987,2021-04-27 13:31:38.864987
2406,100,8532,2021-04-27 13:31:39.262580,2021-04-27 13:31:39.262580
2407,119,8613,2021-04-27 13:31:42.762249,2021-04-27 13:31:42.762249
2408,677,8614,2021-04-27 13:31:43.514407,2021-04-27 13:31:43.514407
2409,699,8615,2021-04-27 13:31:43.739967,2021-04-27 13:31:43.739967
2410,466,8617,2021-04-27 13:31:44.608016,2021-04-27 13:31:44.608016
2411,110,8618,2021-04-27 13:31:45.871818,2021-04-27 13:31:45.871818
2412,24,8619,2021-04-27 13:31:49.194384,2021-04-27 13:31:49.194384
2413,72,8620,2021-04-27 13:31:49.532729,2021-04-27 13:31:49.532729
2414,677,8355,2021-04-27 13:31:50.644404,2021-04-27 13:31:50.644404
2415,869,8621,2021-04-27 13:31:53.492375,2021-04-27 13:31:53.492375
2416,869,8622,2021-04-27 13:31:53.604660,2021-04-27 13:31:53.604660
2417,869,8626,2021-04-27 13:31:53.867691,2021-04-27 13:31:53.867691
2418,869,8629,2021-04-27 13:31:54.078604,2021-04-27 13:31:54.078604
2419,869,132,2021-04-27 13:31:54.523697,2021-04-27 13:31:54.523697
2420,327,8623,2021-04-27 13:31:56.057909,2021-04-27 13:31:56.057909
2421,365,8639,2021-04-27 13:31:57.110170,2021-04-27 13:31:57.110170
2422,66,8640,2021-04-27 13:31:57.249071,2021-04-27 13:31:57.249071
2423,677,8641,2021-04-27 13:32:06.619668,2021-04-27 13:32:06.619668
2424,19,8643,2021-04-27 13:32:06.784461,2021-04-27 13:32:06.784461
2425,682,8644,2021-04-27 13:32:09.686733,2021-04-27 13:32:09.686733
2426,410,8645,2021-04-27 13:32:12.215375,2021-04-27 13:32:12.215375
2427,410,8646,2021-04-27 13:32:38.900299,2021-04-27 13:32:38.900299
2428,410,8647,2021-04-27 13:32:39.068903,2021-04-27 13:32:39.068903
2429,270,8651,2021-04-27 13:32:49.530840,2021-04-27 13:32:49.530840
2430,392,8652,2021-04-27 13:32:51.135627,2021-04-27 13:32:51.135627
2431,247,8653,2021-04-27 13:32:52.015868,2021-04-27 13:32:52.015868
2432,377,8654,2021-04-27 13:32:56.488915,2021-04-27 13:32:56.488915
2433,210,8655,2021-04-27 13:32:57.083490,2021-04-27 13:32:57.083490
2434,204,8656,2021-04-27 13:33:02.826705,2021-04-27 13:33:02.826705
2435,66,8657,2021-04-27 13:33:10.347042,2021-04-27 13:33:10.347042
2436,911,8658,2021-04-27 13:33:12.984731,2021-04-27 13:33:12.984731
2437,204,8660,2021-04-27 13:33:13.265806,2021-04-27 13:33:13.265806
2438,688,8661,2021-04-27 13:33:13.863666,2021-04-27 13:33:13.863666
2439,677,8642,2021-04-27 13:33:14.785678,2021-04-27 13:33:14.785678
2440,692,8664,2021-04-27 13:33:15.019091,2021-04-27 13:33:15.019091
2441,397,8665,2021-04-27 13:33:16.893151,2021-04-27 13:33:16.893151
2442,466,8667,2021-04-27 13:33:17.650138,2021-04-27 13:33:17.650138
2443,91,8669,2021-04-27 13:33:19.415378,2021-04-27 13:33:19.415378
2444,86,8671,2021-04-27 13:33:21.004480,2021-04-27 13:33:21.004480
2445,66,8672,2021-04-27 13:33:27.544523,2021-04-27 13:33:27.544523
2446,911,8673,2021-04-27 13:33:30.240630,2021-04-27 13:33:30.240630
2447,910,8674,2021-04-27 13:33:32.990317,2021-04-27 13:33:32.990317
2448,677,8675,2021-04-27 13:33:41.194099,2021-04-27 13:33:41.194099
2449,66,8677,2021-04-27 13:33:43.412811,2021-04-27 13:33:43.412811
2450,680,8680,2021-04-27 13:33:45.147317,2021-04-27 13:33:45.147317
2451,466,8668,2021-04-27 13:33:46.282987,2021-04-27 13:33:46.282987
2452,910,8673,2021-04-27 13:33:46.397903,2021-04-27 13:33:46.397903
2453,46,8681,2021-04-27 13:33:52.194952,2021-04-27 13:33:52.194952
2454,911,8682,2021-04-27 13:33:56.379167,2021-04-27 13:33:56.379167
2455,677,8683,2021-04-27 13:33:57.595247,2021-04-27 13:33:57.595247
2456,466,8684,2021-04-27 13:34:01.139626,2021-04-27 13:34:01.139626
2457,243,8686,2021-04-27 13:34:01.446850,2021-04-27 13:34:01.446850
2458,15,8687,2021-04-27 13:34:02.353675,2021-04-27 13:34:02.353675
2459,166,8688,2021-04-27 13:34:02.583440,2021-04-27 13:34:02.583440
2460,677,8691,2021-04-27 13:34:35.680907,2021-04-27 13:34:35.680907
2461,910,8693,2021-04-27 13:34:36.901988,2021-04-27 13:34:36.901988
2462,877,8694,2021-04-27 13:34:37.205829,2021-04-27 13:34:37.205829
2463,87,8695,2021-04-27 13:34:37.535560,2021-04-27 13:34:37.535560
2464,91,8696,2021-04-27 13:34:37.916721,2021-04-27 13:34:37.916721
2465,86,8697,2021-04-27 13:34:38.827532,2021-04-27 13:34:38.827532
2466,677,8698,2021-04-27 13:34:43.865971,2021-04-27 13:34:43.865971
2467,110,8705,2021-04-27 13:34:46.878828,2021-04-27 13:34:46.878828
2468,204,8706,2021-04-27 13:34:54.847822,2021-04-27 13:34:54.847822
2469,119,8707,2021-04-27 13:34:54.995459,2021-04-27 13:34:54.995459
2470,2,8708,2021-04-27 13:34:56.185930,2021-04-27 13:34:56.185930
2471,39,8710,2021-04-27 13:35:01.207078,2021-04-27 13:35:01.207078
2472,691,8711,2021-04-27 13:35:02.313321,2021-04-27 13:35:02.313321
2473,247,8712,2021-04-27 13:35:14.707764,2021-04-27 13:35:14.707764
2474,39,8713,2021-04-27 13:35:15.651767,2021-04-27 13:35:15.651767
2475,869,8714,2021-04-27 13:35:19.390321,2021-04-27 13:35:19.390321
2476,481,8715,2021-04-27 13:35:19.495592,2021-04-27 13:35:19.495592
2477,855,8720,2021-04-27 13:35:39.725331,2021-04-27 13:35:39.725331
2478,39,8721,2021-04-27 13:35:42.666614,2021-04-27 13:35:42.666614
2479,86,8717,2021-04-27 13:35:43.582680,2021-04-27 13:35:43.582680
2480,395,8723,2021-04-27 13:36:02.679545,2021-04-27 13:36:02.679545
2481,855,8724,2021-04-27 13:36:04.349165,2021-04-27 13:36:04.349165
2482,366,8725,2021-04-27 13:36:06.139013,2021-04-27 13:36:06.139013
2483,254,8726,2021-04-27 13:36:09.582668,2021-04-27 13:36:09.582668
2484,210,8728,2021-04-27 13:36:16.496886,2021-04-27 13:36:16.496886
2485,104,8726,2021-04-27 13:36:17.212955,2021-04-27 13:36:17.212955
2486,66,8729,2021-04-27 13:36:23.839919,2021-04-27 13:36:23.839919
2487,692,8730,2021-04-27 13:36:32.278685,2021-04-27 13:36:32.278685
2488,91,8733,2021-04-27 13:36:34.903434,2021-04-27 13:36:34.903434
2489,91,8735,2021-04-27 13:36:35.260641,2021-04-27 13:36:35.260641
2490,91,8739,2021-04-27 13:36:35.896709,2021-04-27 13:36:35.896709
2491,91,8742,2021-04-27 13:36:36.233844,2021-04-27 13:36:36.233844
2492,91,8736,2021-04-27 13:36:36.446499,2021-04-27 13:36:36.446499
2493,91,5129,2021-04-27 13:36:36.536163,2021-04-27 13:36:36.536163
2494,91,8807,2021-04-27 13:36:49.729251,2021-04-27 13:36:49.729251
2495,359,8858,2021-04-27 13:36:52.111119,2021-04-27 13:36:52.111119
2496,367,8859,2021-04-27 13:36:53.401446,2021-04-27 13:36:53.401446
2497,869,8860,2021-04-27 13:37:09.141651,2021-04-27 13:37:09.141651
2498,141,8861,2021-04-27 13:37:10.744127,2021-04-27 13:37:10.744127
2499,315,8862,2021-04-27 13:37:13.301966,2021-04-27 13:37:13.301966
2500,750,3010,2021-04-27 13:37:27.006175,2021-04-27 13:37:27.006175
2501,306,8864,2021-04-27 13:37:27.144968,2021-04-27 13:37:27.144968
2502,677,8865,2021-04-27 13:37:30.466518,2021-04-27 13:37:30.466518
2503,692,8866,2021-04-27 13:37:30.646002,2021-04-27 13:37:30.646002
2504,39,7128,2021-04-27 13:37:34.753244,2021-04-27 13:37:34.753244
2505,10,8867,2021-04-27 13:37:40.067103,2021-04-27 13:37:40.067103
2506,204,8868,2021-04-27 13:37:42.364484,2021-04-27 13:37:42.364484
2507,692,8869,2021-04-27 13:37:42.774678,2021-04-27 13:37:42.774678
2508,855,8871,2021-04-27 13:37:47.506306,2021-04-27 13:37:47.506306
2509,332,8873,2021-04-27 13:37:53.402062,2021-04-27 13:37:53.402062
