id,hpo,sider,name,description,created_at,updated_at,related_to,gene_phenotype_relationships_count,disease_phenotype_relationships_count
4490,HP:0002913,,,,2020-12-28 21:03:20,2020-12-28 21:03:20,,22,0
4491,HP:0002914,,,,2020-12-28 21:03:26,2020-12-28 21:03:26,,5,0
4492,HP:0002916,,,,2020-12-28 21:03:28,2020-12-28 21:03:28,,12,0
4493,HP:0002918,,,,2020-12-28 21:03:37,2020-12-28 21:03:37,,7,0
4494,HP:0002919,,,,2020-12-28 21:03:38,2020-12-28 21:03:38,,23,0
4495,HP:0002920,,,,2020-12-28 21:03:44,2020-12-28 21:03:44,,27,0
4496,HP:0002921,,,,2020-12-28 21:03:51,2020-12-28 21:03:51,,506,0
4497,HP:0002923,,,,2020-12-28 21:07:08,2020-12-28 21:07:08,,17,0
4498,HP:0002926,,,,2020-12-28 21:07:16,2020-12-28 21:07:16,,302,0
4499,HP:0002927,,,,2020-12-28 21:09:08,2020-12-28 21:09:08,,1,0
4500,HP:0002928,,,,2020-12-28 21:09:08,2020-12-28 21:09:08,,34,0
4501,HP:0002929,,,,2020-12-28 21:09:18,2020-12-28 21:09:18,,1,0
4502,HP:0002930,,,,2020-12-28 21:09:18,2020-12-28 21:09:18,,2,0
4503,HP:0002932,,,,2020-12-28 21:09:19,2020-12-28 21:09:19,,1,0
4504,HP:0002933,,,,2020-12-28 21:09:19,2020-12-28 21:09:19,,4,0
4505,HP:0002936,,,,2020-12-28 21:09:20,2020-12-28 21:09:20,,108,0
4506,HP:0002945,,,,2020-12-28 21:10:52,2020-12-28 21:10:52,,7,0
4507,HP:0002951,,,,2020-12-28 21:11:15,2020-12-28 21:11:15,,3,0
4508,HP:0002955,,,,2020-12-28 21:11:23,2020-12-28 21:11:23,,10,0
4509,HP:0002958,,,,2020-12-28 21:11:25,2020-12-28 21:11:25,,6,0
4510,HP:0002959,,,,2020-12-28 21:11:26,2020-12-28 21:11:26,,4,0
4511,HP:0002981,,,,2020-12-28 21:24:20,2020-12-28 21:24:20,,240,0
4512,HP:0002990,,,,2020-12-28 21:26:55,2020-12-28 21:26:55,,9,0
4513,HP:0003001,,,,2020-12-28 21:29:02,2020-12-28 21:29:02,,5,0
4514,HP:0003005,,,,2020-12-28 21:29:28,2020-12-28 21:29:28,,8,0
4515,HP:0003013,,,,2020-12-28 21:46:44,2020-12-28 21:46:44,,5,0
4516,HP:0003020,,,,2020-12-28 21:47:56,2020-12-28 21:47:56,,8,0
4517,HP:0003023,,,,2020-12-28 21:48:15,2020-12-28 21:48:15,,4,0
4518,HP:0003028,,,,2020-12-28 21:49:29,2020-12-28 21:49:29,,126,0
4519,HP:0003029,,,,2020-12-28 21:50:05,2020-12-28 21:50:05,,6,0
4520,HP:0003034,,,,2020-12-28 21:50:10,2020-12-28 21:50:10,,8,0
4521,HP:0003037,,,,2020-12-28 21:50:11,2020-12-28 21:50:11,,10,0
4522,HP:0003041,,,,2020-12-28 21:50:32,2020-12-28 21:50:32,,11,0
4523,HP:0003043,,,,2020-12-28 21:50:59,2020-12-28 21:50:59,,87,0
4524,HP:0003044,,,,2020-12-28 21:51:25,2020-12-28 21:51:25,,5,0
4525,HP:0003045,,,,2020-12-28 21:51:26,2020-12-28 21:51:26,,93,0
4526,HP:0003049,,,,2020-12-28 21:51:56,2020-12-28 21:51:56,,15,0
4527,HP:0003051,,,,2020-12-28 21:51:59,2020-12-28 21:51:59,,6,0
4528,HP:0003053,,,,2020-12-28 21:52:00,2020-12-28 21:52:00,,3,0
4529,HP:0003059,,,,2020-12-28 21:52:02,2020-12-28 21:52:02,,2,0
4530,HP:0003068,,,,2020-12-28 21:52:25,2020-12-28 21:52:25,,2,0
4531,HP:0003070,,,,2020-12-28 21:52:25,2020-12-28 21:52:25,,7,0
4532,HP:0003076,,,,2020-12-28 21:53:24,2020-12-28 21:53:24,,40,0
4533,HP:0003080,,,,2020-12-28 21:54:04,2020-12-28 21:54:04,,9,0
4534,HP:0003081,,,,2020-12-28 21:54:08,2020-12-28 21:54:08,,5,0
4535,HP:0003084,,,,2020-12-28 21:54:17,2020-12-28 21:54:17,,6,0
4536,HP:0003085,,,,2020-12-28 21:54:19,2020-12-28 21:54:19,,4,0
4537,HP:0003086,,,,2020-12-28 21:54:20,2020-12-28 21:54:20,,5,0
4538,HP:0003089,,,,2020-12-28 21:54:22,2020-12-28 21:54:22,,6,0
4539,HP:0003090,,,,2020-12-28 21:54:23,2020-12-28 21:54:23,,13,0
4540,HP:0003091,,,,2020-12-28 21:54:27,2020-12-28 21:54:27,,1,0
4541,HP:0003093,,,,2020-12-28 21:54:27,2020-12-28 21:54:27,,4,0
4542,HP:0003095,,,,2020-12-28 21:54:28,2020-12-28 21:54:28,,4,0
4543,HP:0003099,,,,2020-12-28 21:54:33,2020-12-28 21:54:33,,3,0
4544,HP:0003105,,,,2020-12-28 21:55:04,2020-12-28 21:55:04,,2,0
4545,HP:0003106,,,,2020-12-28 21:55:04,2020-12-28 21:55:04,,3,0
4546,HP:0003108,,,,2020-12-28 21:55:36,2020-12-28 21:55:36,,14,0
4547,HP:0003111,,,,2020-12-28 21:58:46,2020-12-28 21:58:46,,280,0
4548,HP:0003112,,,,2020-12-28 22:00:22,2020-12-28 22:00:22,,125,0
4549,HP:0003113,,,,2020-12-28 22:00:57,2020-12-28 22:00:57,,7,0
4550,HP:0003115,,,,2020-12-28 22:00:59,2020-12-28 22:00:59,,98,0
4551,HP:0003116,,,,2020-12-28 22:01:39,2020-12-28 22:01:39,,12,0
4552,HP:0003117,,,,2020-12-28 22:01:42,2020-12-28 22:01:42,,435,0
4553,HP:0003121,,,,2020-12-28 22:05:25,2020-12-28 22:05:25,,346,0
4554,HP:0003125,,,,2020-12-28 22:07:32,2020-12-28 22:07:32,,4,0
4555,HP:0003126,,,,2020-12-28 22:07:34,2020-12-28 22:07:34,,4,0
4556,HP:0003127,,,,2020-12-28 22:07:37,2020-12-28 22:07:37,,9,0
4557,HP:0003128,,,,2020-12-28 22:07:39,2020-12-28 22:07:39,,181,0
4558,HP:0003131,,,,2020-12-28 22:09:08,2020-12-28 22:09:08,,5,0
4559,HP:0003133,,,,2020-12-28 22:09:10,2020-12-28 22:09:10,,10,0
4560,HP:0003137,,,,2020-12-28 22:09:48,2020-12-28 22:09:48,,7,0
4561,HP:0003141,,,,2020-12-28 22:09:57,2020-12-28 22:09:57,,28,0
4562,HP:0003144,,,,2020-12-28 22:10:04,2020-12-28 22:10:04,,13,0
4563,HP:0003145,,,,2020-12-28 22:10:07,2020-12-28 22:10:07,,7,0
4564,HP:0003148,,,,2020-12-28 22:10:12,2020-12-28 22:10:12,,4,0
4565,HP:0003149,,,,2020-12-28 22:10:13,2020-12-28 22:10:13,,3,0
4566,HP:0003150,,,,2020-12-28 22:10:14,2020-12-28 22:10:14,,8,0
4567,HP:0003153,,,,2020-12-28 22:10:17,2020-12-28 22:10:17,,4,0
4568,HP:0003154,,,,2020-12-28 22:10:19,2020-12-28 22:10:19,,12,0
4569,HP:0003158,,,,2020-12-28 22:10:45,2020-12-28 22:10:45,,5,0
4570,HP:0003159,,,,2020-12-28 22:10:47,2020-12-28 22:10:47,,5,0
4571,HP:0003164,,,,2020-12-28 22:11:03,2020-12-28 22:11:03,,23,0
4572,HP:0003166,,,,2020-12-28 22:11:15,2020-12-28 22:11:15,,3,0
4573,HP:0003170,,,,2020-12-28 22:11:16,2020-12-28 22:11:16,,71,0
4574,HP:0003174,,,,2020-12-28 22:11:47,2020-12-28 22:11:47,,23,0
4575,HP:0003175,,,,2020-12-28 22:11:54,2020-12-28 22:11:54,,15,0
4576,HP:0003177,,,,2020-12-28 22:11:59,2020-12-28 22:11:59,,9,0
4577,HP:0003179,,,,2020-12-28 22:12:02,2020-12-28 22:12:02,,10,0
4578,HP:0003180,,,,2020-12-28 22:12:05,2020-12-28 22:12:05,,25,0
4579,HP:0003182,,,,2020-12-28 22:12:12,2020-12-28 22:12:12,,9,0
4580,HP:0003183,,,,2020-12-28 22:12:15,2020-12-28 22:12:15,,5,0
4581,HP:0003184,,,,2020-12-28 22:12:16,2020-12-28 22:12:16,,6,0
4582,HP:0003185,,,,2020-12-28 22:12:18,2020-12-28 22:12:18,,4,0
4583,HP:0003189,,,,2020-12-28 22:12:40,2020-12-28 22:12:40,,32,0
4584,HP:0003194,,,,2020-12-28 22:12:53,2020-12-28 22:12:53,,4,0
4585,HP:0003200,,,,2020-12-28 22:16:03,2020-12-28 22:16:03,,66,0
4586,HP:0003201,,,,2020-12-28 22:16:29,2020-12-28 22:16:29,,32,0
4587,HP:0003203,,,,2020-12-28 22:19:25,2020-12-28 22:19:25,,6,0
4588,HP:0003204,,,,2020-12-28 22:19:28,2020-12-28 22:19:28,,8,0
4589,HP:0003205,,,,2020-12-28 22:19:30,2020-12-28 22:19:30,,7,0
4590,HP:0003206,,,,2020-12-28 22:19:32,2020-12-28 22:19:32,,5,0
4591,HP:0003207,,,,2020-12-28 22:19:34,2020-12-28 22:19:34,,26,0
4592,HP:0003208,,,,2020-12-28 22:19:41,2020-12-28 22:19:41,,5,0
4593,HP:0003209,,,,2020-12-28 22:19:43,2020-12-28 22:19:43,,1,0
4594,HP:0003210,,,,2020-12-28 22:19:43,2020-12-28 22:19:43,,5,0
4595,HP:0003215,,,,2020-12-28 22:19:53,2020-12-28 22:19:53,,40,0
4596,HP:0003216,,,,2020-12-28 22:20:06,2020-12-28 22:20:06,,6,0
4597,HP:0003217,,,,2020-12-28 22:20:08,2020-12-28 22:20:08,,5,0
4598,HP:0003218,,,,2020-12-28 22:20:09,2020-12-28 22:20:09,,6,0
4599,HP:0003219,,,,2020-12-28 22:20:12,2020-12-28 22:20:12,,6,0
4600,HP:0003223,,,,2020-12-28 22:20:21,2020-12-28 22:20:21,,8,0
4601,HP:0003225,,,,2020-12-28 22:20:24,2020-12-28 22:20:24,,3,0
4602,HP:0003226,,,,2020-12-28 22:20:25,2020-12-28 22:20:25,,3,0
4603,HP:0003228,,,,2020-12-28 22:20:26,2020-12-28 22:20:26,,5,0
4604,HP:0003232,,,,2020-12-28 22:20:28,2020-12-28 22:20:28,,1,0
4605,HP:0003235,,,,2020-12-28 22:20:40,2020-12-28 22:20:40,,8,0
4606,HP:0003238,,,,2020-12-28 22:22:18,2020-12-28 22:22:18,,1,0
4607,HP:0003239,,,,2020-12-28 22:22:19,2020-12-28 22:22:19,,1,0
4608,HP:0003240,,,,2020-12-28 22:22:19,2020-12-28 22:22:19,,1,0
4609,HP:0003248,,,,2020-12-28 22:25:06,2020-12-28 22:25:06,,1,0
4610,HP:0003252,,,,2020-12-28 22:25:31,2020-12-28 22:25:31,,1,0
4611,HP:0003254,,,,2020-12-28 22:25:31,2020-12-28 22:25:31,,17,0
4612,HP:0003258,,,,2020-12-28 22:26:09,2020-12-28 22:26:09,,1,0
4613,HP:0003260,,,,2020-12-28 22:26:18,2020-12-28 22:26:18,,1,0
4614,HP:0003262,,,,2020-12-28 22:26:24,2020-12-28 22:26:24,,5,0
4615,HP:0003264,,,,2020-12-28 22:26:25,2020-12-28 22:26:25,,1,0
4616,HP:0003265,,,,2020-12-28 22:26:26,2020-12-28 22:26:26,,14,0
4617,HP:0003267,,,,2020-12-28 22:26:29,2020-12-28 22:26:29,,1,0
4618,HP:0003268,,,,2020-12-28 22:26:30,2020-12-28 22:26:30,,3,0
4619,HP:0003271,,,,2020-12-28 22:27:04,2020-12-28 22:27:04,,636,0
4620,HP:0003273,,,,2020-12-28 22:33:26,2020-12-28 22:33:26,,44,0
4621,HP:0003274,,,,2020-12-28 22:33:41,2020-12-28 22:33:41,,3,0
4622,HP:0003275,,,,2020-12-28 22:33:41,2020-12-28 22:33:41,,8,0
4623,HP:0003277,,,,2020-12-28 22:33:44,2020-12-28 22:33:44,,2,0
4624,HP:0003286,,,,2020-12-28 22:33:56,2020-12-28 22:33:56,,5,0
4625,HP:0003287,,,,2020-12-28 22:33:57,2020-12-28 22:33:57,,148,0
4626,HP:0003296,,,,2020-12-28 22:34:44,2020-12-28 22:34:44,,1,0
4627,HP:0003297,,,,2020-12-28 22:34:44,2020-12-28 22:34:44,,3,0
4628,HP:0003304,,,,2020-12-28 22:35:22,2020-12-28 22:35:22,,5,0
4629,HP:0003305,,,,2020-12-28 22:35:24,2020-12-28 22:35:24,,4,0
4630,HP:0003308,,,,2020-12-28 22:36:32,2020-12-28 22:36:32,,9,0
4631,HP:0003309,,,,2020-12-28 22:36:34,2020-12-28 22:36:34,,4,0
4632,HP:0003310,,,,2020-12-28 22:36:35,2020-12-28 22:36:35,,30,0
4633,HP:0003316,,,,2020-12-28 22:38:25,2020-12-28 22:38:25,,14,0
4634,HP:0003319,,,,2020-12-28 22:38:30,2020-12-28 22:38:30,,369,0
4635,HP:0003320,,,,2020-12-28 22:40:42,2020-12-28 22:40:42,,5,0
4636,HP:0003321,,,,2020-12-28 22:40:43,2020-12-28 22:40:43,,2,0
4637,HP:0003323,,,,2020-12-28 22:40:44,2020-12-28 22:40:44,,60,0
4638,HP:0003325,,,,2020-12-28 22:41:33,2020-12-28 22:41:33,,83,0
4639,HP:0003327,,,,2020-12-28 22:42:42,2020-12-28 22:42:42,,31,0
4640,HP:0003328,,,,2020-12-28 22:42:52,2020-12-28 22:42:52,,30,0
4641,HP:0003330,,,,2020-12-28 22:43:02,2020-12-28 22:43:02,,690,0
4642,HP:0003332,,,,2020-12-28 22:47:25,2020-12-28 22:47:25,,1,0
4643,HP:0003333,,,,2020-12-28 22:47:25,2020-12-28 22:47:25,,2,0
4644,HP:0003334,,,,2020-12-28 22:47:26,2020-12-28 22:47:26,,4,0
4645,HP:0003336,,,,2020-12-28 22:47:26,2020-12-28 22:47:26,,118,0
4646,HP:0003337,,,,2020-12-28 22:48:07,2020-12-28 22:48:07,,1,0
4647,HP:0003339,,,,2020-12-28 22:48:07,2020-12-28 22:48:07,,1,0
4648,HP:0003341,,,The formation of bullae (blisters) with cleavage in the lamina lucida layer of the skin.,2020-12-28 22:48:07,2021-01-19 17:06:54,skin,7,0
4649,HP:0003343,,,,2020-12-28 22:48:09,2020-12-28 22:48:09,,1,0
4650,HP:0003344,,,,2020-12-28 22:48:10,2020-12-28 22:48:10,,3,0
4651,HP:0003345,,,,2020-12-28 22:48:11,2020-12-28 22:48:11,,18,0
4652,HP:0003348,,,,2020-12-28 22:48:19,2020-12-28 22:48:19,,43,0
4653,HP:0003349,,,,2020-12-28 22:48:28,2020-12-28 22:48:28,,2,0
4654,HP:0003351,,,,2020-12-28 22:48:29,2020-12-28 22:48:29,,9,0
4655,HP:0003352,,,,2020-12-28 22:48:32,2020-12-28 22:48:32,,2,0
4656,HP:0003353,,,,2020-12-28 22:48:33,2020-12-28 22:48:33,,3,0
4657,HP:0003354,,,,2020-12-28 22:48:34,2020-12-28 22:48:34,,2,0
4658,HP:0003358,,,,2020-12-28 22:49:04,2020-12-28 22:49:04,,1,0
4659,HP:0003359,,,,2020-12-28 22:49:05,2020-12-28 22:49:05,,2,0
4660,HP:0003365,,,,2020-12-28 22:49:09,2020-12-28 22:49:09,,6,0
4661,HP:0003366,,,,2020-12-28 22:49:12,2020-12-28 22:49:12,,160,0
4662,HP:0003367,,,,2020-12-28 22:50:10,2020-12-28 22:50:10,,138,0
4663,HP:0003368,,,,2020-12-28 22:50:55,2020-12-28 22:50:55,,62,0
4664,HP:0003371,,,,2020-12-28 22:51:20,2020-12-28 22:51:20,,2,0
4665,HP:0003375,,,,2020-12-28 22:51:21,2020-12-28 22:51:21,,17,0
4666,HP:0003376,,,,2020-12-28 22:51:26,2020-12-28 22:51:26,,46,0
4667,HP:0003378,,,,2020-12-28 22:51:42,2020-12-28 22:51:42,,8,0
4668,HP:0003382,,,,2020-12-28 22:51:59,2020-12-28 22:51:59,,6,0
4669,HP:0003383,,,,2020-12-28 22:52:02,2020-12-28 22:52:02,,30,0
4670,HP:0003384,,,,2020-12-28 22:52:11,2020-12-28 22:52:11,,4,0
4671,HP:0003388,,,,2020-12-28 22:52:16,2020-12-28 22:52:16,,71,0
4672,HP:0003391,,,,2020-12-28 22:52:54,2020-12-28 22:52:54,,54,0
4673,HP:0003392,,,,2020-12-28 22:53:12,2020-12-28 22:53:12,,7,0
4674,HP:0200003,,,,2020-12-28 22:53:16,2020-12-28 22:53:16,,1,0
4675,HP:0003393,,,,2020-12-28 22:53:16,2020-12-28 22:53:16,,7,0
4676,HP:0200000,,,,2020-12-28 22:53:59,2020-12-28 22:53:59,,2,0
4677,HP:0200006,,,,2020-12-28 22:55:17,2020-12-28 22:55:17,,607,0
4678,HP:0003397,,,,2020-12-28 22:58:49,2020-12-28 22:58:49,,2,0
4679,HP:0003398,,,,2020-12-28 22:58:50,2020-12-28 22:58:50,,110,0
4680,HP:0200005,,,,2020-12-28 22:59:28,2020-12-28 22:59:28,,48,0
4681,HP:0003400,,,,2020-12-28 22:59:45,2020-12-28 22:59:45,,3,0
4682,HP:0200011,,,,2020-12-28 22:59:46,2020-12-28 22:59:46,,5,0
4683,HP:0003402,,,,2020-12-28 23:00:07,2020-12-28 23:00:07,,13,0
4684,HP:0003403,,,,2020-12-28 23:00:12,2020-12-28 23:00:12,,25,0
4685,HP:0003405,,,,2020-12-28 23:00:33,2020-12-28 23:00:33,,2,0
4686,HP:0200013,,,,2020-12-28 23:00:34,2020-12-28 23:00:34,,48,0
4687,HP:0003406,,,,2020-12-28 23:00:54,2020-12-28 23:00:54,,2,0
4688,HP:0003409,,,,2020-12-28 23:00:54,2020-12-28 23:00:54,,10,0
4689,HP:0200018,,,,2020-12-28 23:00:57,2020-12-28 23:00:57,,1,0
4690,HP:0003411,,,,2020-12-28 23:00:57,2020-12-28 23:00:57,,8,0
4691,HP:0200023,,,,2020-12-28 23:01:00,2020-12-28 23:01:00,,1,0
4692,HP:0003417,,,,2020-12-28 23:01:29,2020-12-28 23:01:29,,12,0
4693,HP:0200026,,,,2020-12-28 23:01:33,2020-12-28 23:01:33,,14,0
4694,HP:0200025,,,,2020-12-28 23:01:49,2020-12-28 23:01:49,,2,0
4695,HP:0200024,,,,2020-12-28 23:01:50,2020-12-28 23:01:50,,4,0
4696,HP:0003419,,,,2020-12-28 23:01:51,2020-12-28 23:01:51,,6,0
4697,HP:0200030,,,,2020-12-28 23:01:52,2021-01-19 17:05:09,skin,1,0
4698,HP:0003423,,,,2020-12-28 23:02:33,2020-12-28 23:02:33,,7,0
4699,HP:0003426,,,,2020-12-28 23:02:45,2020-12-28 23:02:45,,3,0
4700,HP:0003427,,,,2020-12-28 23:02:47,2020-12-28 23:02:47,,3,0
4701,HP:0200032,,,,2020-12-28 23:02:48,2020-12-28 23:02:48,,1,0
4702,HP:0003431,,,,2020-12-28 23:03:14,2020-12-28 23:03:14,,48,0
4703,HP:0003434,,,,2020-12-28 23:04:15,2020-12-28 23:04:15,,3,0
4704,HP:0003435,,,,2020-12-28 23:04:18,2020-12-28 23:04:18,,3,0
4705,HP:0003436,,,,2020-12-28 23:04:19,2020-12-28 23:04:19,,2,0
4706,HP:0200046,,,,2020-12-28 23:04:20,2020-12-28 23:04:20,,3,0
4707,HP:0003440,,,,2020-12-28 23:04:28,2020-12-28 23:04:28,,3,0
4708,HP:0200049,,,,2020-12-28 23:04:29,2020-12-28 23:04:29,,2,0
4709,HP:0200048,,,,2020-12-28 23:04:29,2021-01-19 17:04:08,skin,9,0
4710,HP:0003443,,,,2020-12-28 23:04:31,2020-12-28 23:04:31,,15,0
4711,HP:0200053,,,,2020-12-28 23:05:25,2020-12-28 23:05:25,,3,0
4712,HP:0003447,,,,2020-12-28 23:05:26,2020-12-28 23:05:26,,16,0
4713,HP:0003448,,,,2020-12-28 23:05:30,2020-12-28 23:05:30,,21,0
4714,HP:0003449,,,,2020-12-28 23:05:36,2020-12-28 23:05:36,,6,0
4715,HP:0003450,,,,2020-12-28 23:05:39,2020-12-28 23:05:39,,6,0
4716,HP:0200057,,,,2020-12-28 23:05:41,2020-12-28 23:05:41,,1,0
4717,HP:0200056,,,,2020-12-28 23:05:41,2020-12-28 23:05:41,,4,0
4718,HP:0003451,,,,2020-12-28 23:05:42,2020-12-28 23:05:42,,1,0
4719,HP:0003452,,,,2020-12-28 23:05:43,2020-12-28 23:05:43,,10,0
4720,HP:0003453,,,,2020-12-28 23:05:49,2020-12-28 23:05:49,,15,0
4721,HP:0003454,,,,2020-12-28 23:05:54,2020-12-28 23:05:54,,3,0
4722,HP:0003455,,,,2020-12-28 23:05:55,2020-12-28 23:05:55,,5,0
4723,HP:0200067,,,,2020-12-28 23:05:56,2020-12-28 23:05:56,,9,0
4724,HP:0200065,,,,2020-12-28 23:08:00,2020-12-28 23:08:00,,32,0
4725,HP:0003459,,,,2020-12-28 23:08:11,2020-12-28 23:08:11,,5,0
4726,HP:0003460,,,,2020-12-28 23:08:13,2020-12-28 23:08:13,,6,0
4727,HP:0200071,,,,2020-12-28 23:08:14,2020-12-28 23:08:14,,1,0
4728,HP:0003461,,,,2020-12-28 23:08:15,2020-12-28 23:08:15,,2,0
4729,HP:0200070,,,,2020-12-28 23:08:16,2020-12-28 23:08:16,,2,0
4730,HP:0200068,,,,2020-12-28 23:08:17,2020-12-28 23:08:17,,1,0
4731,HP:0003463,,,,2020-12-28 23:08:17,2020-12-28 23:08:17,,2,0
4732,HP:0200073,,,,2020-12-28 23:08:17,2020-12-28 23:08:17,,10,0
4733,HP:0003466,,,,2020-12-28 23:08:20,2020-12-28 23:08:20,,3,0
4734,HP:0003467,,,,2020-12-28 23:08:21,2020-12-28 23:08:21,,4,0
4735,HP:0200072,,,,2020-12-28 23:08:22,2020-12-28 23:08:22,,2,0
4736,HP:0200083,,,,2020-12-28 23:11:16,2020-12-28 23:11:16,,1,0
4737,HP:0200085,,,,2020-12-28 23:13:56,2020-12-28 23:13:56,,13,0
4738,HP:0200084,,,,2020-12-28 23:13:59,2020-12-28 23:13:59,,4,0
4739,HP:0003481,,,,2020-12-28 23:14:00,2020-12-28 23:14:00,,24,0
4740,HP:0003484,,,,2020-12-28 23:14:07,2020-12-28 23:14:07,,78,0
4741,HP:0200095,,,,2020-12-28 23:14:31,2020-12-28 23:14:31,,6,0
4742,HP:0003487,,,,2020-12-28 23:14:32,2020-12-28 23:14:32,,239,0
4743,HP:0200096,,,,2020-12-28 23:15:58,2020-12-28 23:15:58,,2,0
4744,HP:0003491,,,,2020-12-28 23:15:59,2020-12-28 23:15:59,,1,0
4745,HP:0003493,,,,2020-12-28 23:16:00,2020-12-28 23:16:00,,37,0
4746,HP:0200101,,,,2020-12-28 23:16:27,2020-12-28 23:16:27,,28,0
4747,HP:0003495,,,,2020-12-28 23:16:38,2020-12-28 23:16:38,,2,0
4748,HP:0003496,,,,2020-12-28 23:16:38,2020-12-28 23:16:38,,31,0
4749,HP:0200106,,,,2020-12-28 23:16:46,2020-12-28 23:16:46,,13,0
4750,HP:0003498,,,,2020-12-28 23:16:50,2020-12-28 23:16:50,,117,0
4751,HP:0200105,,,,2020-12-28 23:17:39,2020-12-28 23:17:39,,1,0
4752,HP:0200109,,,,2020-12-28 23:17:45,2020-12-28 23:17:45,,1,0
4753,HP:0200114,,,,2020-12-28 23:17:45,2020-12-28 23:17:45,,18,0
4754,HP:0200119,,,,2020-12-28 23:18:21,2020-12-28 23:18:21,,2,0
4755,HP:0200118,,,,2020-12-28 23:18:21,2020-12-28 23:18:21,,2,0
4756,HP:0200117,,,,2020-12-28 23:18:44,2020-12-28 23:18:44,,11,0
4757,HP:0200116,,,,2020-12-28 23:18:47,2020-12-28 23:18:47,,1,0
4758,HP:0200123,,,,2020-12-28 23:18:47,2020-12-28 23:18:47,,12,0
4759,HP:0200122,,,,2020-12-28 23:18:50,2020-12-28 23:18:50,,1,0
4760,HP:0003514,,,,2020-12-28 23:18:51,2020-12-28 23:18:51,,2,0
4761,HP:0200120,,,,2020-12-28 23:18:51,2020-12-28 23:18:51,,5,0
4762,HP:0200127,,,,2020-12-28 23:18:52,2020-12-28 23:18:52,,2,0
4763,HP:0003517,,,,2020-12-28 23:18:53,2020-12-28 23:18:53,,5,0
4764,HP:0200125,,,,2020-12-28 23:18:55,2020-12-28 23:18:55,,20,0
4765,HP:0200124,,,,2020-12-28 23:18:59,2020-12-28 23:18:59,,5,0
4766,HP:0003521,,,,2020-12-28 23:19:01,2020-12-28 23:19:01,,23,0
4767,HP:0200128,,,,2020-12-28 23:19:10,2020-12-28 23:19:10,,5,0
4768,HP:0003524,,,,2020-12-28 23:19:11,2020-12-28 23:19:11,,7,0
4769,HP:0003526,,,,2020-12-28 23:19:38,2020-12-28 23:19:38,,1,0
4770,HP:0200133,,,,2020-12-28 23:19:38,2020-12-28 23:19:38,,2,0
4771,HP:0003527,,,,2020-12-28 23:19:38,2020-12-28 23:19:38,,2,0
4772,HP:0200138,,,,2020-12-28 23:19:44,2020-12-28 23:19:44,,3,0
4773,HP:0003529,,,,2020-12-28 23:19:45,2020-12-28 23:19:45,,2,0
4774,HP:0003530,,,,2020-12-28 23:19:45,2020-12-28 23:19:45,,5,0
4775,HP:0200136,,,,2020-12-28 23:19:46,2020-12-28 23:19:46,,64,0
4776,HP:0003532,,,,2020-12-28 23:20:02,2020-12-28 23:20:02,,3,0
4777,HP:0200143,,,,2020-12-28 23:20:03,2020-12-28 23:20:03,,3,0
4778,HP:0003533,,,,2020-12-28 23:20:04,2020-12-28 23:20:04,,1,0
4779,HP:0003534,,,,2020-12-28 23:20:04,2020-12-28 23:20:04,,2,0
4780,HP:0003535,,,,2020-12-28 23:20:05,2020-12-28 23:20:05,,17,0
4781,HP:0200147,,,,2020-12-28 23:20:11,2020-12-28 23:20:11,,8,0
4782,HP:0200146,,,,2020-12-28 23:20:13,2020-12-28 23:20:13,,16,0
4783,HP:0003537,,,,2020-12-28 23:20:16,2020-12-28 23:20:16,,11,0
4784,HP:0003538,,,,2020-12-28 23:20:19,2020-12-28 23:20:19,,2,0
4785,HP:0003540,,,,2020-12-28 23:20:20,2020-12-28 23:20:20,,26,0
4786,HP:0003541,,,,2020-12-28 23:20:29,2020-12-28 23:20:29,,18,0
4787,HP:0200150,,,,2020-12-28 23:20:34,2020-12-28 23:20:34,,2,0
4788,HP:0003542,,,,2020-12-28 23:20:35,2020-12-28 23:20:35,,54,0
4789,HP:0200149,,,,2020-12-28 23:20:49,2020-12-28 23:20:49,,16,0
4790,HP:0200148,,,,2020-12-28 23:20:54,2020-12-28 23:20:54,,2,0
4791,HP:0200153,,,,2020-12-28 23:21:20,2020-12-28 23:21:20,,14,0
4792,HP:0003548,,,,2020-12-28 23:21:35,2020-12-28 23:21:35,,6,0
4793,HP:0003551,,,,2020-12-28 23:28:36,2020-12-28 23:28:36,,50,0
4794,HP:0003554,,,,2020-12-28 23:29:11,2020-12-28 23:29:11,,13,0
4795,HP:0200161,,,,2020-12-28 23:29:15,2020-12-28 23:29:15,,1,0
4796,HP:0200160,,,,2020-12-28 23:29:18,2020-12-28 23:29:18,,5,0
4797,HP:0003557,,,,2020-12-28 23:29:19,2020-12-28 23:29:19,,56,0
4798,HP:0003558,,,,2020-12-28 23:29:39,2020-12-28 23:29:39,,1,0
4799,HP:0003559,,,,2020-12-28 23:29:39,2020-12-28 23:29:39,,1,0
4800,HP:0003562,,,,2020-12-28 23:30:06,2020-12-28 23:30:06,,1,0
4801,HP:0003563,,,,2020-12-28 23:30:06,2020-12-28 23:30:06,,11,0
4802,HP:0003564,,,,2020-12-28 23:30:10,2020-12-28 23:30:10,,1,0
4803,HP:0003566,,,,2020-12-28 23:30:23,2020-12-28 23:30:23,,2,0
4804,HP:0003568,,,,2020-12-28 23:30:23,2020-12-28 23:30:23,,1,0
4805,HP:0003570,,,,2020-12-28 23:30:24,2020-12-28 23:30:24,,3,0
