head,relation,tail
icd11:84907312,mms_parent,icd11:1803768976
icd11:1705499478,mms_parent,icd11:1075198519
icd11:195467267,mms_parent,icd11:730479772
icd11:1237292304,mms_parent,icd11:292680542
icd11:756297560,mms_parent,icd11:2002735219
icd11:360609196,mms_parent,icd11:1530443809
icd11:1066048766,mms_parent,icd11:1223380074
icd11:666962606,mms_parent,icd11:1946783676
icd11:1592269710,mms_parent,icd11:247221550
icd11:1644926300,mms_parent,icd11:455330172
icd11:286313127,mms_parent,icd11:721319964
icd11:1002292151,mms_parent,icd11:541009954
icd11:1705504354,mms_parent,icd11:1276237557
icd11:1723085409,mms_parent,icd11:532698403
icd11:1542252776,mms_parent,icd11:1133998897
icd11:1252027455,mms_parent,icd11:1173690756
icd11:996549477,mms_parent,icd11:262268689
icd11:1639792278,mms_parent,icd11:1454597175
icd11:730479772,mms_parent,icd11:533054712
icd11:944473231,mms_parent,icd11:840525023
icd11:330898059,mms_parent,icd11:1895278089
icd11:341711617,mms_parent,icd11:1987089698
icd11:831995767,mms_parent,icd11:895101139
icd11:1667183601,mms_parent,icd11:1672472938
icd11:1482297027,mms_parent,icd11:1336446723
icd11:1064943355,mms_parent,icd11:284380638
icd11:1988623146,mms_parent,icd11:831995767
icd11:186592209,mms_parent,icd11:969101922
icd11:2132718683,mms_parent,icd11:587996426
icd11:1879363024,mms_parent,icd11:1705499478
icd11:1166462335,mms_parent,icd11:1402978031
icd11:1516160852,mms_parent,icd11:2085581957
icd11:404966640,mms_parent,icd11:1831158013
icd11:1012134223,mms_parent,icd11:2020673786
icd11:913893315,mms_parent,icd11:262268689
icd11:2118246468,mms_parent,icd11:854229089
icd11:1852283743,mms_parent,icd11:1084365812
icd11:2031932143,mms_parent,icd11:2021810977
icd11:895101139,mms_parent,icd11:253389425
icd11:163039429,mms_parent,icd11:1946783676
icd11:270802913,mms_parent,icd11:522973276
icd11:1844801204,mms_parent,icd11:242925685
icd11:561406981,mms_parent,icd11:1402978031
icd11:2028707452,mms_parent,icd11:1435238626
icd11:197163558,mms_parent,icd11:114886962
icd11:101755595,mms_parent,icd11:1210333794
icd11:1676945961,mms_parent,icd11:1941547119
icd11:1785103254,mms_parent,icd11:764709846
icd11:1630366712,mms_parent,icd11:842877470
icd11:1244484505,mms_parent,icd11:1892393023
icd11:1400386155,mms_parent,icd11:1840564352
icd11:1806329739,mms_parent,icd11:284380638
icd11:2073392163,mms_parent,icd11:799238711
icd11:902772141,mms_parent,icd11:1402978031
icd11:1510798426,mms_parent,icd11:828658864
icd11:1354031297,mms_parent,icd11:41671465
icd11:1243068849,mms_parent,icd11:1819307779
icd11:270373865,mms_parent,icd11:522973276
icd11:489577367,mms_parent,icd11:1785103254
icd11:1985570568,mms_parent,icd11:561406981
icd11:1173786143,mms_parent,icd11:408835699
icd11:1449494917,mms_parent,icd11:1802307036
icd11:1434444894,mms_parent,icd11:1645784155
icd11:843888877,mms_parent,icd11:1538263896
icd11:674435452,mms_parent,icd11:1083938812
icd11:2001301681,mms_parent,icd11:941793054
icd11:1434060790,mms_parent,icd11:1892393023
icd11:1180350557,mms_parent,icd11:1922613180
icd11:989988365,mms_parent,icd11:306281816
icd11:609177862,mms_parent,icd11:1946783676
icd11:1525487462,mms_parent,icd11:1456264474
icd11:38557253,mms_parent,icd11:106304476
icd11:1430740369,mms_parent,icd11:31664821
icd11:644483573,mms_parent,icd11:131378528
icd11:1326352101,mms_parent,icd11:247221550
icd11:748671833,mms_parent,icd11:63698555
icd11:1192407880,mms_parent,icd11:2051955874
icd11:107721903,mms_parent,icd11:1568838145
icd11:1628237102,mms_parent,icd11:8171196
icd11:2093211032,mms_parent,icd11:764709846
icd11:755558110,mms_parent,icd11:1389026615
icd11:1872331479,mms_parent,icd11:1569740496
icd11:1034144655,mms_parent,icd11:152692065
icd11:440917684,mms_parent,icd11:1588922421
icd11:1402978031,mms_parent,icd11:729405476
icd11:214166103,mms_parent,icd11:1851131352
icd11:1892760382,mms_parent,icd11:1918887625
icd11:240337869,mms_parent,icd11:2007777621
icd11:540285662,mms_parent,icd11:572581721
icd11:482914030,mms_parent,icd11:154731294
icd11:923306251,mms_parent,icd11:515813788
icd11:1887882424,mms_parent,icd11:533054712
icd11:516577496,mms_parent,icd11:923546127
icd11:993242399,mms_parent,icd11:1895278089
icd11:400551861,mms_parent,icd11:727340642
icd11:247169608,mms_parent,icd11:840525023
icd11:3933330,mms_parent,icd11:840525023
icd11:455330172,mms_parent,icd11:1223380074
icd11:610583617,mms_parent,icd11:1342309622
icd11:1450016313,mms_parent,icd11:1255912593
icd11:79007466,mms_parent,icd11:1156567558
icd11:1223380074,mms_parent,icd11:1639304259
icd11:1561844189,mms_parent,icd11:541009954
icd11:629572966,mms_parent,icd11:548938147
icd11:729405476,mms_parent,icd11:533054712
icd11:248560941,mms_parent,icd11:1223911519
icd11:843084384,mms_parent,icd11:928435705
icd11:641699736,mms_parent,icd11:1048316768
icd11:121597399,mms_parent,icd11:1824561125
icd11:146824338,mms_parent,icd11:1530443809
icd11:1592043547,mms_parent,icd11:2021554550
icd11:1886317801,mms_parent,icd11:1295356165
icd11:588026477,mms_parent,icd11:157326074
icd11:1601642892,mms_parent,icd11:466068824
icd11:1414681101,mms_parent,icd11:1430564150
icd11:862499204,mms_parent,icd11:218372467
icd11:778830229,mms_parent,icd11:1336446723
icd11:726236989,mms_parent,icd11:2093211032
icd11:1160781209,mms_parent,icd11:772982663
icd11:1774271452,mms_parent,icd11:405818185
icd11:706629092,mms_parent,icd11:1255912593
icd11:32535219,mms_parent,icd11:1807730236
icd11:329960238,mms_parent,icd11:17827485
icd11:928581291,mms_parent,icd11:1223380074
icd11:872245808,mms_parent,icd11:1642258398
icd11:309375628,mms_parent,icd11:1056452314
icd11:99883782,mms_parent,icd11:636081762
icd11:1927280032,mms_parent,icd11:588026477
icd11:1736958896,mms_parent,icd11:1482297027
icd11:1613800402,mms_parent,icd11:437941753
icd11:1901346771,mms_parent,icd11:1645784155
icd11:1017692834,mms_parent,icd11:1223380074
icd11:30839574,mms_parent,icd11:254627332
icd11:1703552087,mms_parent,icd11:799238711
icd11:262492020,mms_parent,icd11:1119526295
icd11:518541897,mms_parent,icd11:134161404
icd11:841437704,mms_parent,icd11:1729106757
icd11:1075198519,mms_parent,icd11:253389425
icd11:237197715,mms_parent,icd11:1639304259
icd11:1491600923,mms_parent,icd11:152692065
icd11:1180512715,mms_parent,icd11:134161404
icd11:1850670272,mms_parent,icd11:588559962
icd11:1414602212,mms_parent,icd11:532698403
icd11:1155194526,mms_parent,icd11:984413241
icd11:2119495866,mms_parent,icd11:216625985
icd11:1342871787,mms_parent,icd11:1771541907
icd11:1759264505,mms_parent,icd11:923546127
icd11:202697370,mms_parent,icd11:1299624490
icd11:1108993080,mms_parent,icd11:135549215
icd11:982719772,mms_parent,icd11:854731569
icd11:423141418,mms_parent,icd11:1231509064
icd11:43210204,mms_parent,icd11:2076834974
icd11:1323395598,mms_parent,icd11:951556487
icd11:1987223744,mms_parent,icd11:641342831
icd11:25801498,mms_parent,icd11:46117627
icd11:2106025030,mms_parent,icd11:530341152
icd11:1235061,mms_parent,icd11:1272195263
icd11:302826287,mms_parent,icd11:1705499478
icd11:632162554,mms_parent,icd11:64081271
icd11:482659345,mms_parent,icd11:1465035083
icd11:817642712,mms_parent,icd11:131378528
icd11:1776006391,mms_parent,icd11:38557253
icd11:1712824908,mms_parent,icd11:841437704
icd11:588559962,mms_parent,icd11:705200672
icd11:566746993,mms_parent,icd11:2020673786
icd11:657613175,mms_parent,icd11:895101139
icd11:1767181383,mms_parent,icd11:673647195
icd11:1141799940,mms_parent,icd11:442318819
icd11:934393790,mms_parent,icd11:428347394
icd11:1039614002,mms_parent,icd11:2058477180
icd11:1729106757,mms_parent,icd11:293738466
icd11:868777775,mms_parent,icd11:1918887625
icd11:1642258398,mms_parent,icd11:1313926062
icd11:797997317,mms_parent,icd11:1946783676
icd11:136346238,mms_parent,icd11:1173370808
icd11:1398484288,mms_parent,icd11:971176543
icd11:12958750,mms_parent,icd11:532698403
icd11:350028235,mms_parent,icd11:1802307036
icd11:347603209,mms_parent,icd11:1192407880
icd11:939513521,mms_parent,icd11:489508344
icd11:705200672,mms_parent,icd11:1569145337
icd11:81366265,mms_parent,icd11:78189128
icd11:1627987797,mms_parent,icd11:1791550158
icd11:2037108841,mms_parent,icd11:254627332
icd11:1104357482,mms_parent,icd11:1026551291
icd11:138987181,mms_parent,icd11:1173370808
icd11:1800264981,mms_parent,icd11:149072669
icd11:1634854510,mms_parent,icd11:337308923
icd11:740223582,mms_parent,icd11:541009954
icd11:1422437990,mms_parent,icd11:1074706780
icd11:958930318,mms_parent,icd11:730479772
icd11:1227401566,mms_parent,icd11:1729141794
icd11:927226833,mms_parent,icd11:1895278089
icd11:1081137172,mms_parent,icd11:46117627
icd11:214484732,mms_parent,icd11:1785103254
icd11:1814010997,mms_parent,icd11:1336446723
icd11:1223911519,mms_parent,icd11:106304476
icd11:482153699,mms_parent,icd11:913387730
icd11:150930710,mms_parent,icd11:828658864
icd11:767409015,mms_parent,icd11:195009390
icd11:522973276,mms_parent,icd11:1412960686
icd11:31664821,mms_parent,icd11:149038202
icd11:1924962677,mms_parent,icd11:1141799940
icd11:239721777,mms_parent,icd11:242925685
icd11:580675290,mms_parent,icd11:371242799
icd11:1918712092,mms_parent,icd11:2093211032
icd11:1574420820,mms_parent,icd11:1173690756
icd11:126620013,mms_parent,icd11:1550045212
icd11:1938805922,mms_parent,icd11:1588922421
icd11:1651247891,mms_parent,icd11:2144774073
icd11:428347394,mms_parent,icd11:764709846
icd11:272177365,mms_parent,icd11:1918887625
icd11:634124345,mms_parent,icd11:657613175
icd11:1473144548,mms_parent,icd11:1747531460
icd11:1283926457,mms_parent,icd11:1152933485
icd11:30770553,mms_parent,icd11:384984571
icd11:940315879,mms_parent,icd11:1922613180
icd11:646664279,mms_parent,icd11:1296505621
icd11:1925637202,mms_parent,icd11:263124095
icd11:1359173639,mms_parent,icd11:64081271
icd11:770101039,mms_parent,icd11:1180662736
icd11:94282662,mms_parent,icd11:1354031297
icd11:1088800108,mms_parent,icd11:63698555
icd11:1008730501,mms_parent,icd11:299242184
icd11:15830032,mms_parent,icd11:2018255084
icd11:1929235891,mms_parent,icd11:1622653958
icd11:1790484912,mms_parent,icd11:455330172
icd11:927945582,mms_parent,icd11:1160279751
icd11:1504032289,mms_parent,icd11:931401247
icd11:2075761415,mms_parent,icd11:2052487317
icd11:544509908,mms_parent,icd11:739030149
icd11:2143699068,mms_parent,icd11:1179111584
icd11:352375140,mms_parent,icd11:1646490591
icd11:2121277663,mms_parent,icd11:1223380074
icd11:1440651997,mms_parent,icd11:1040820675
icd11:1020056159,mms_parent,icd11:1404622826
icd11:306281816,mms_parent,icd11:76047637
icd11:205338477,mms_parent,icd11:1834683622
icd11:2064431086,mms_parent,icd11:1819307779
icd11:602989108,mms_parent,icd11:1639304259
icd11:106304476,mms_parent,icd11:1639304259
icd11:64081271,mms_parent,icd11:63698555
icd11:167584116,mms_parent,icd11:767409015
icd11:1770195818,mms_parent,icd11:1785103254
icd11:397206576,mms_parent,icd11:308785511
icd11:1993674550,mms_parent,icd11:1802307036
icd11:760718969,mms_parent,icd11:561406981
icd11:523640904,mms_parent,icd11:1223911519
icd11:2020119549,mms_parent,icd11:1336446723
icd11:2052676433,mms_parent,icd11:609177862
icd11:2005427028,mms_parent,icd11:1892393023
icd11:673167184,mms_parent,icd11:1156567558
icd11:141462889,mms_parent,icd11:764709846
icd11:1050753334,mms_parent,icd11:1296505621
icd11:95979116,mms_parent,icd11:1987089698
icd11:365022111,mms_parent,icd11:371242799
icd11:25445803,mms_parent,icd11:496229924
icd11:10025514,mms_parent,icd11:371242799
icd11:2139918612,mms_parent,icd11:1576710885
icd11:1136303691,mms_parent,icd11:1336446723
icd11:213831678,mms_parent,icd11:1223911519
icd11:1106878898,mms_parent,icd11:857606127
icd11:743317549,mms_parent,icd11:1645784155
icd11:183283901,mms_parent,icd11:854229089
icd11:1926763926,mms_parent,icd11:587996426
icd11:673647195,mms_parent,icd11:51983773
icd11:1532939912,mms_parent,icd11:1160279751
icd11:1511230615,mms_parent,icd11:1055080410
icd11:157326074,mms_parent,icd11:1639304259
icd11:857606127,mms_parent,icd11:2093211032
icd11:352332054,mms_parent,icd11:364669853
icd11:1633035058,mms_parent,icd11:65720611
icd11:1237083575,mms_parent,icd11:121597399
icd11:1907591238,mms_parent,icd11:2001301681
icd11:1172950828,mms_parent,icd11:1705499478
icd11:1444833828,mms_parent,icd11:1959919171
icd11:971176543,mms_parent,icd11:1412960686
icd11:574863499,mms_parent,icd11:969101922
icd11:454740499,mms_parent,icd11:1895278089
icd11:1729141794,mms_parent,icd11:895101139
icd11:221427391,mms_parent,icd11:644483573
icd11:253389425,mms_parent,icd11:1569145337
icd11:676882054,mms_parent,icd11:1892393023
icd11:1350389129,mms_parent,icd11:673647195
icd11:41671465,mms_parent,icd11:609711409
icd11:2141731567,mms_parent,icd11:2099491584
icd11:1861250844,mms_parent,icd11:2001175004
icd11:1074706780,mms_parent,icd11:772982663
icd11:652000933,mms_parent,icd11:1133998897
icd11:1049028857,mms_parent,icd11:1448983042
icd11:2143641220,mms_parent,icd11:1892393023
icd11:1834683622,mms_parent,icd11:1397253045
icd11:1550045212,mms_parent,icd11:435641775
icd11:2002735219,mms_parent,icd11:84907312
icd11:1205902774,mms_parent,icd11:215767047
icd11:14808714,mms_parent,icd11:1697803519
icd11:1299766510,mms_parent,icd11:1083938812
icd11:1028725864,mms_parent,icd11:1695649400
icd11:1373217935,mms_parent,icd11:902107952
icd11:829902797,mms_parent,icd11:1807730236
icd11:78189128,mms_parent,icd11:163039429
icd11:1121830816,mms_parent,icd11:530341152
icd11:1322710779,mms_parent,icd11:923546127
icd11:1855489289,mms_parent,icd11:204420062
icd11:1442306126,mms_parent,icd11:489508344
icd11:268810206,mms_parent,icd11:293738466
icd11:1296505621,mms_parent,icd11:121597399
icd11:1815308480,mms_parent,icd11:1170801745
icd11:1443941730,mms_parent,icd11:1819307779
icd11:92452740,mms_parent,icd11:284380638
icd11:1116391228,mms_parent,icd11:536434252
icd11:2042627850,mms_parent,icd11:163039429
icd11:2142115550,mms_parent,icd11:1588922421
icd11:1944251246,mms_parent,icd11:343905295
icd11:2011065258,mms_parent,icd11:405818185
icd11:1919494390,mms_parent,icd11:278358681
icd11:270549764,mms_parent,icd11:666067582
icd11:1490033315,mms_parent,icd11:1729141794
icd11:1574636519,mms_parent,icd11:933570887
icd11:1734943328,mms_parent,icd11:530341152
icd11:2003167397,mms_parent,icd11:1802307036
icd11:1883423833,mms_parent,icd11:854229089
icd11:1034048595,mms_parent,icd11:1588922421
icd11:179272822,mms_parent,icd11:408835699
icd11:1446067840,mms_parent,icd11:1188535025
icd11:1796778763,mms_parent,icd11:1456264474
icd11:787076427,mms_parent,icd11:1119526295
icd11:76047637,mms_parent,icd11:1336446723
icd11:47812081,mms_parent,icd11:955213795
icd11:618273329,mms_parent,icd11:887489797
icd11:657025682,mms_parent,icd11:1133998897
icd11:1454196772,mms_parent,icd11:2099491584
icd11:2120746218,mms_parent,icd11:440403304
icd11:951556487,mms_parent,icd11:1780076091
icd11:1096967508,mms_parent,icd11:1402978031
icd11:62399345,mms_parent,icd11:1955286209
icd11:680322043,mms_parent,icd11:1706880799
icd11:796132216,mms_parent,icd11:854731569
icd11:69687028,mms_parent,icd11:1845007284
icd11:1308799657,mms_parent,icd11:2093211032
icd11:572041268,mms_parent,icd11:2020673786
icd11:1944913975,mms_parent,icd11:455330172
icd11:2102974329,mms_parent,icd11:951556487
icd11:975945467,mms_parent,icd11:71458216
icd11:1044091662,mms_parent,icd11:489508344
icd11:1313691675,mms_parent,icd11:152692065
icd11:507290324,mms_parent,icd11:488336723
icd11:837206599,mms_parent,icd11:1729106757
icd11:611951866,mms_parent,icd11:1892393023
icd11:1456885845,mms_parent,icd11:154731294
icd11:318744822,mms_parent,icd11:875262703
icd11:271584893,mms_parent,icd11:254627332
icd11:24521776,mms_parent,icd11:454740499
icd11:308785511,mms_parent,icd11:569611257
icd11:417308277,mms_parent,icd11:308785511
icd11:450167795,mms_parent,icd11:195467267
icd11:141396655,mms_parent,icd11:1639304259
icd11:233308710,mms_parent,icd11:445309625
icd11:1803768976,mms_parent,icd11:1639304259
icd11:2003621211,mms_parent,icd11:1040820675
icd11:1371008326,mms_parent,icd11:923546127
icd11:1397253045,mms_parent,icd11:1639304259
icd11:533651286,mms_parent,icd11:840559544
icd11:453651926,mms_parent,icd11:2118246468
icd11:395729299,mms_parent,icd11:405818185
icd11:1332805370,mms_parent,icd11:705200672
icd11:1695649400,mms_parent,icd11:1223380074
icd11:1074883555,mms_parent,icd11:918813679
icd11:11235593,mms_parent,icd11:541009954
icd11:1203447657,mms_parent,icd11:1706880799
icd11:214973733,mms_parent,icd11:913387730
icd11:1724920772,mms_parent,icd11:1122707206
icd11:17827485,mms_parent,icd11:653663824
icd11:2089978862,mms_parent,icd11:1595346575
icd11:242925685,mms_parent,icd11:569611257
icd11:236046211,mms_parent,icd11:840559544
icd11:489508344,mms_parent,icd11:1639304259
icd11:1056888958,mms_parent,icd11:1075198519
icd11:1604996815,mms_parent,icd11:576290514
icd11:858869202,mms_parent,icd11:1757898640
icd11:2144774073,mms_parent,icd11:1412960686
icd11:955213795,mms_parent,icd11:2001175004
icd11:654408969,mms_parent,icd11:1040820675
icd11:887489797,mms_parent,icd11:1757898640
icd11:1948274596,mms_parent,icd11:1887882424
icd11:1673065401,mms_parent,icd11:1851131352
icd11:2120780687,mms_parent,icd11:284380638
icd11:425706508,mms_parent,icd11:466688507
icd11:1249702839,mms_parent,icd11:134161404
icd11:1934471301,mms_parent,icd11:1883423833
icd11:1903229601,mms_parent,icd11:343905295
icd11:360738219,mms_parent,icd11:1434060790
icd11:343725041,mms_parent,icd11:1255912593
icd11:1851131352,mms_parent,icd11:2001175004
icd11:1538263896,mms_parent,icd11:1576650184
icd11:1596419171,mms_parent,icd11:106304476
icd11:348731277,mms_parent,icd11:541009954
icd11:187455179,mms_parent,icd11:1084365812
icd11:2072089922,mms_parent,icd11:402520533
icd11:931401247,mms_parent,icd11:1389026615
icd11:295554473,mms_parent,icd11:1568838145
icd11:1550338805,mms_parent,icd11:1998421548
icd11:136421763,mms_parent,icd11:1252325692
icd11:954227754,mms_parent,icd11:1482297027
icd11:2122848563,mms_parent,icd11:799238711
icd11:1521790398,mms_parent,icd11:1400950460
icd11:712393740,mms_parent,icd11:1706880799
icd11:77501812,mms_parent,icd11:797822185
icd11:326384712,mms_parent,icd11:767409015
icd11:343905295,mms_parent,icd11:610583617
icd11:515813788,mms_parent,icd11:653663824
icd11:797787024,mms_parent,icd11:730479772
icd11:687450046,mms_parent,icd11:1417231919
icd11:1843494960,mms_parent,icd11:996549477
